schema_version,record_id,source_event_id,symbol,timestamp,received_at,open,high,low,close,volume,currency,interval,regime,source,is_synthetic
1.0.0,5d3687be-87d1-56c0-ba8e-c6de255012cc,synthetic:1.0.0:QTECH:2024-07-24,QTECH,2024-07-24T21:00:00Z,2024-07-24T21:02:00Z,96.757755,97.187675,95.768618,96.196042,2348430,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,37c016da-f1d0-5891-9469-ff2d1e1e7985,synthetic:1.0.0:QGOLD:2024-07-24,QGOLD,2024-07-24T21:00:00Z,2024-07-24T21:02:00Z,164.457346,164.892391,162.808199,163.240024,1832896,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,716460cc-944f-5fe7-bb36-ebe68f107324,synthetic:1.0.0:QWTI:2024-07-24,QWTI,2024-07-24T21:00:00Z,2024-07-24T21:02:00Z,43.201645,43.449491,42.184462,42.427868,2309766,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,134a6373-3b0c-51e4-8540-f9c5fd6c4982,synthetic:1.0.0:QCASH:2024-07-24,QCASH,2024-07-24T21:00:00Z,2024-07-24T21:02:00Z,102.061211,102.108852,102.023273,102.070911,886974,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,8e7e62fb-e1f7-5444-b33f-7533fb6cf1d2,synthetic:1.0.0:QTECH:2024-07-25,QTECH,2024-07-25T21:00:00Z,2024-07-25T21:02:00Z,96.072662,96.383821,95.127781,95.436881,3390643,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,5266e43f-e7e5-5c52-a800-8e1eb13b568e,synthetic:1.0.0:QGOLD:2024-07-25,QGOLD,2024-07-25T21:00:00Z,2024-07-25T21:02:00Z,163.035732,163.752009,161.363328,162.075385,1581686,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,06213916-0f31-51c2-97dd-474861123e08,synthetic:1.0.0:QWTI:2024-07-25,QWTI,2024-07-25T21:00:00Z,2024-07-25T21:02:00Z,42.517986,42.769351,42.059923,42.310058,1599787,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,71025407-e041-52c0-8b36-dcb6043361b5,synthetic:1.0.0:QCASH:2024-07-25,QCASH,2024-07-25T21:00:00Z,2024-07-25T21:02:00Z,102.069859,102.114803,102.030533,102.075474,754580,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,78b708f7-554c-5c4c-b814-9120186d3bb6,synthetic:1.0.0:QTECH:2024-07-26,QTECH,2024-07-26T21:00:00Z,2024-07-26T21:02:00Z,95.559478,96.054730,94.004282,94.494013,2887935,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,ba8008a9-421b-5ef2-bd42-9829031ddbec,synthetic:1.0.0:QGOLD:2024-07-26,QGOLD,2024-07-26T21:00:00Z,2024-07-26T21:02:00Z,162.114365,162.657285,159.854612,160.391762,1607418,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,daa31c47-2c27-5594-9438-c89bbca07c82,synthetic:1.0.0:QWTI:2024-07-26,QWTI,2024-07-26T21:00:00Z,2024-07-26T21:02:00Z,42.344474,42.550998,41.815554,42.020498,1773657,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,4076d439-ba02-506a-84c0-844f02d7d732,synthetic:1.0.0:QCASH:2024-07-26,QCASH,2024-07-26T21:00:00Z,2024-07-26T21:02:00Z,102.074761,102.118653,102.035131,102.079021,714645,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,1f2985a4-7858-56ca-ac15-02503d298679,synthetic:1.0.0:QTECH:2024-07-29,QTECH,2024-07-29T21:00:00Z,2024-07-29T21:02:00Z,94.396242,94.999401,94.054067,94.656284,1955695,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,9e577ec4-c784-5512-a8ec-3ec79b46a073,synthetic:1.0.0:QGOLD:2024-07-29,QGOLD,2024-07-29T21:00:00Z,2024-07-29T21:02:00Z,160.274179,162.911927,159.691792,162.322098,2040617,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,66ea3588-ec65-5269-b9ab-c703e5b55dc7,synthetic:1.0.0:QWTI:2024-07-29,QWTI,2024-07-29T21:00:00Z,2024-07-29T21:02:00Z,41.934802,42.137949,41.187933,41.388433,2344499,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,afebc98f-dad1-5769-a6e7-73cdd6dc8fef,synthetic:1.0.0:QCASH:2024-07-29,QCASH,2024-07-29T21:00:00Z,2024-07-29T21:02:00Z,102.078661,102.127138,102.040307,102.088781,1012621,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,8fdfc45a-088c-5acf-8fdf-67354cdc77ca,synthetic:1.0.0:QTECH:2024-07-30,QTECH,2024-07-30T21:00:00Z,2024-07-30T21:02:00Z,94.798862,96.142981,94.433439,95.773800,3564032,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,9263da56-6bca-5ed7-b9de-ac484ee32d4c,synthetic:1.0.0:QGOLD:2024-07-30,QGOLD,2024-07-30T21:00:00Z,2024-07-30T21:02:00Z,162.172036,162.620260,160.018550,160.462048,1836110,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,1b4a1418-94df-59fa-ac98-994c99421c37,synthetic:1.0.0:QWTI:2024-07-30,QWTI,2024-07-30T21:00:00Z,2024-07-30T21:02:00Z,41.242092,41.519481,40.335848,40.608978,2602647,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,dc9ca502-a575-59c4-b7da-bcb352b20321,synthetic:1.0.0:QCASH:2024-07-30,QCASH,2024-07-30T21:00:00Z,2024-07-30T21:02:00Z,102.087883,102.129951,102.049283,102.091349,632392,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,eee6fcbd-40ab-52f4-8e9d-9a08b4f9d95a,synthetic:1.0.0:QTECH:2024-07-31,QTECH,2024-07-31T21:00:00Z,2024-07-31T21:02:00Z,95.727978,96.261612,95.074232,95.607193,1898443,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,fccc2e27-fbcb-5ef8-b496-efad78bd79fe,synthetic:1.0.0:QGOLD:2024-07-31,QGOLD,2024-07-31T21:00:00Z,2024-07-31T21:02:00Z,160.866349,161.736114,160.135064,161.004202,1237814,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,25c0b2bf-08dc-5928-b21e-035ecf1a4ed4,synthetic:1.0.0:QWTI:2024-07-31,QWTI,2024-07-31T21:00:00Z,2024-07-31T21:02:00Z,40.746835,42.095426,40.456544,41.797649,3095549,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,ddb5d9fa-093d-526d-88bc-ea354bc5b596,synthetic:1.0.0:QCASH:2024-07-31,QCASH,2024-07-31T21:00:00Z,2024-07-31T21:02:00Z,102.091809,102.136954,102.053222,102.098364,908318,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,f5d9026c-449c-53bf-ae7f-fdb73a335dfa,synthetic:1.0.0:QTECH:2024-08-01,QTECH,2024-08-01T21:00:00Z,2024-08-01T21:02:00Z,95.685762,96.282664,93.886090,94.475442,3431003,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,b59b1170-c07f-5706-903c-d378bab53b68,synthetic:1.0.0:QGOLD:2024-08-01,QGOLD,2024-08-01T21:00:00Z,2024-08-01T21:02:00Z,161.266422,161.852245,160.788282,161.373787,1179901,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,122864b1-4d65-5be8-b7e4-4682c5bb51ec,synthetic:1.0.0:QWTI:2024-08-01,QWTI,2024-08-01T21:00:00Z,2024-08-01T21:02:00Z,41.774678,42.036218,41.600908,41.862084,1291727,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,f4ac1e8c-6f2a-50c0-ac20-e236aace2941,synthetic:1.0.0:QCASH:2024-08-01,QCASH,2024-08-01T21:00:00Z,2024-08-01T21:02:00Z,102.098617,102.143350,102.060567,102.105297,903819,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,adf1f8c8-8354-53ed-b62f-d66d03ae751b,synthetic:1.0.0:QTECH:2024-08-02,QTECH,2024-08-02T21:00:00Z,2024-08-02T21:02:00Z,94.658491,95.205491,92.530927,93.068740,4048813,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,a5a8b7ef-5c8f-540d-ada3-67a02b1607c2,synthetic:1.0.0:QGOLD:2024-08-02,QGOLD,2024-08-02T21:00:00Z,2024-08-02T21:02:00Z,161.232839,163.385277,160.615958,162.762542,1814864,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,f5a99ed8-72c5-598c-adde-ee81bcd195b6,synthetic:1.0.0:QWTI:2024-08-02,QWTI,2024-08-02T21:00:00Z,2024-08-02T21:02:00Z,41.824267,42.337655,41.608286,42.120146,1879872,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,7387f174-aa34-57ac-a368-b8d22db8ac57,synthetic:1.0.0:QCASH:2024-08-02,QCASH,2024-08-02T21:00:00Z,2024-08-02T21:02:00Z,102.105593,102.151836,102.067554,102.113794,1016440,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,3409550d-6620-5d35-9aaa-bf97f9426ac5,synthetic:1.0.0:QTECH:2024-08-05,QTECH,2024-08-05T21:00:00Z,2024-08-05T21:02:00Z,92.974538,93.712190,92.565076,93.301290,2186609,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,5dbd1d9a-dd16-5fe5-ae99-04bdc784090d,synthetic:1.0.0:QGOLD:2024-08-05,QGOLD,2024-08-05T21:00:00Z,2024-08-05T21:02:00Z,162.632580,163.743433,162.204625,163.313685,1375566,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,02d552a8-eb6b-516c-9172-1524c49e19d7,synthetic:1.0.0:QWTI:2024-08-05,QWTI,2024-08-05T21:00:00Z,2024-08-05T21:02:00Z,42.097960,42.533906,41.852452,42.287293,1549951,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,76027807-888a-5dff-9064-483696af1608,synthetic:1.0.0:QCASH:2024-08-05,QCASH,2024-08-05T21:00:00Z,2024-08-05T21:02:00Z,102.112721,102.161366,102.072783,102.121425,966595,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,67e3abf4-75c5-546e-9959-911af29256ae,synthetic:1.0.0:QTECH:2024-08-06,QTECH,2024-08-06T21:00:00Z,2024-08-06T21:02:00Z,93.309614,93.867472,92.286865,92.841926,2421524,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,2a12b230-3c19-5864-9ff1-99c832e7d7ba,synthetic:1.0.0:QGOLD:2024-08-06,QGOLD,2024-08-06T21:00:00Z,2024-08-06T21:02:00Z,163.357390,164.628413,162.773320,164.041895,1245273,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,e56c5af7-0215-5b79-9971-45a615542bae,synthetic:1.0.0:QWTI:2024-08-06,QWTI,2024-08-06T21:00:00Z,2024-08-06T21:02:00Z,42.295583,42.655387,41.735310,42.093394,1695121,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,761fc028-daa6-5873-a7c2-35e07be580d7,synthetic:1.0.0:QCASH:2024-08-06,QCASH,2024-08-06T21:00:00Z,2024-08-06T21:02:00Z,102.121219,102.165871,102.081948,102.126597,709342,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,2a64618e-daa2-515d-842f-d0ec37000ee8,synthetic:1.0.0:QTECH:2024-08-07,QTECH,2024-08-07T21:00:00Z,2024-08-07T21:02:00Z,92.665498,93.282717,91.696729,92.311591,2108917,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,c60704ad-298d-5119-9ed2-8b6f72edb007,synthetic:1.0.0:QGOLD:2024-08-07,QGOLD,2024-08-07T21:00:00Z,2024-08-07T21:02:00Z,164.230652,166.593037,163.709573,166.066134,1800819,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,38ed1569-c431-567d-9ad3-9ef5c69cbbb0,synthetic:1.0.0:QWTI:2024-08-07,QWTI,2024-08-07T21:00:00Z,2024-08-07T21:02:00Z,42.193573,42.562976,40.630557,40.989417,3111842,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,c5481866-0f98-54bc-8edf-350c593bdd5d,synthetic:1.0.0:QCASH:2024-08-07,QCASH,2024-08-07T21:00:00Z,2024-08-07T21:02:00Z,102.126479,102.168870,102.086004,102.128394,679259,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,41eae338-bfe9-5940-bba9-10a58488a765,synthetic:1.0.0:QTECH:2024-08-08,QTECH,2024-08-08T21:00:00Z,2024-08-08T21:02:00Z,92.146199,92.767359,91.497990,92.118967,2000423,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,dd9e7399-c5d7-5d8b-af2d-2259c2f25536,synthetic:1.0.0:QGOLD:2024-08-08,QGOLD,2024-08-08T21:00:00Z,2024-08-08T21:02:00Z,165.892734,166.869565,165.339205,166.314628,1034334,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,c7a35b78-18fa-5ba8-afd0-94e3b217225c,synthetic:1.0.0:QWTI:2024-08-08,QWTI,2024-08-08T21:00:00Z,2024-08-08T21:02:00Z,40.964230,41.971636,40.587511,41.589169,2173440,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,b22099ee-446c-5c7f-a60b-7c980f574cc2,synthetic:1.0.0:QCASH:2024-08-08,QCASH,2024-08-08T21:00:00Z,2024-08-08T21:02:00Z,102.126747,102.171224,102.088812,102.133286,686656,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,814812ba-c88f-5b9f-bfbb-c7bb70d32cfa,synthetic:1.0.0:QTECH:2024-08-09,QTECH,2024-08-09T21:00:00Z,2024-08-09T21:02:00Z,92.388442,93.057057,91.720692,92.389301,1950954,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,75db52a4-b628-521a-bed4-8391c0538e95,synthetic:1.0.0:QGOLD:2024-08-09,QGOLD,2024-08-09T21:00:00Z,2024-08-09T21:02:00Z,166.058533,168.844247,165.483906,168.261995,1945352,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,cd42f35b-0f71-5d92-b7f0-e66c343c81a1,synthetic:1.0.0:QWTI:2024-08-09,QWTI,2024-08-09T21:00:00Z,2024-08-09T21:02:00Z,41.611691,42.939495,41.429905,42.752725,3631728,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,fbe908a4-a622-5f52-b275-2bd5d5a16a69,synthetic:1.0.0:QCASH:2024-08-09,QCASH,2024-08-09T21:00:00Z,2024-08-09T21:02:00Z,102.135326,102.180666,102.095657,102.140994,932573,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,15676dc4-b386-5069-8868-70aa2ae84a6e,synthetic:1.0.0:QTECH:2024-08-12,QTECH,2024-08-12T21:00:00Z,2024-08-12T21:02:00Z,92.511899,92.917144,90.745952,91.145210,3082962,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,957f5916-1223-556d-9345-f050a8750c5e,synthetic:1.0.0:QGOLD:2024-08-12,QGOLD,2024-08-12T21:00:00Z,2024-08-12T21:02:00Z,168.407365,168.943344,165.636490,166.165333,2138383,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,a702b81d-6339-5391-b3fb-226a57a53947,synthetic:1.0.0:QWTI:2024-08-12,QWTI,2024-08-12T21:00:00Z,2024-08-12T21:02:00Z,42.681753,42.931184,42.267396,42.515858,1725894,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,6fa74ec1-a82a-5e4b-a136-91ea513129cd,synthetic:1.0.0:QCASH:2024-08-12,QCASH,2024-08-12T21:00:00Z,2024-08-12T21:02:00Z,102.140109,102.180077,102.102335,102.142303,513275,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,3b7bbb58-2ee2-53ec-8839-3c326840a944,synthetic:1.0.0:QTECH:2024-08-13,QTECH,2024-08-13T21:00:00Z,2024-08-13T21:02:00Z,91.411852,93.375252,90.884667,92.839833,4557928,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,17a317ea-b4bc-5a01-aeb1-9d04d1500e3f,synthetic:1.0.0:QGOLD:2024-08-13,QGOLD,2024-08-13T21:00:00Z,2024-08-13T21:02:00Z,165.942711,166.432183,164.460214,164.946749,1545922,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,b30aa3da-0bdd-50eb-b8d8-01f1e5e7a380,synthetic:1.0.0:QWTI:2024-08-13,QWTI,2024-08-13T21:00:00Z,2024-08-13T21:02:00Z,42.523242,43.280970,42.055931,42.810502,1907898,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,ff5848d8-136a-55b5-b606-545faa0cc0f8,synthetic:1.0.0:QCASH:2024-08-13,QCASH,2024-08-13T21:00:00Z,2024-08-13T21:02:00Z,102.143417,102.184041,102.105589,102.146211,673587,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,a501f31e-3a50-5cc1-aa6c-fe8295387436,synthetic:1.0.0:QTECH:2024-08-14,QTECH,2024-08-14T21:00:00Z,2024-08-14T21:02:00Z,92.914538,93.446314,91.538783,92.065700,3183547,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,b0920bb5-2b18-5890-998a-e44c85d0b381,synthetic:1.0.0:QGOLD:2024-08-14,QGOLD,2024-08-14T21:00:00Z,2024-08-14T21:02:00Z,164.974881,165.669785,162.653853,163.341878,1587015,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,d7c0231f-05f4-5587-a8a5-19cd69708c5e,synthetic:1.0.0:QWTI:2024-08-14,QWTI,2024-08-14T21:00:00Z,2024-08-14T21:02:00Z,42.818403,43.017247,40.005905,40.192555,4682227,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,a6b63bdc-5f67-52a4-8c80-ddf990e8e0a2,synthetic:1.0.0:QCASH:2024-08-14,QCASH,2024-08-14T21:00:00Z,2024-08-14T21:02:00Z,102.146630,102.188558,102.108776,102.150703,675373,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,7c56fb6a-0855-597c-9383-a594f482c5cc,synthetic:1.0.0:QTECH:2024-08-15,QTECH,2024-08-15T21:00:00Z,2024-08-15T21:02:00Z,92.138244,95.178584,91.758808,94.788235,4694025,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,8f7e6967-5e9e-5399-a54f-887f557b161e,synthetic:1.0.0:QGOLD:2024-08-15,QGOLD,2024-08-15T21:00:00Z,2024-08-15T21:02:00Z,163.286249,163.771728,160.364101,160.842314,2452450,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,a5df839d-1908-55d7-ab05-402942d12d7b,synthetic:1.0.0:QWTI:2024-08-15,QWTI,2024-08-15T21:00:00Z,2024-08-15T21:02:00Z,40.233708,41.358045,39.964617,41.083272,2622295,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,d81b4406-2bc4-5394-9bdc-962df178fb83,synthetic:1.0.0:QCASH:2024-08-15,QCASH,2024-08-15T21:00:00Z,2024-08-15T21:02:00Z,102.150392,102.195964,102.112436,102.158006,924279,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,311f1e74-767b-53fc-a9fc-ccd6de4fe510,synthetic:1.0.0:QTECH:2024-08-16,QTECH,2024-08-16T21:00:00Z,2024-08-16T21:02:00Z,94.943113,95.394013,94.106836,94.555897,2171471,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,b61e12b2-7ec8-5a51-a546-a4fcf696346b,synthetic:1.0.0:QGOLD:2024-08-16,QGOLD,2024-08-16T21:00:00Z,2024-08-16T21:02:00Z,161.084471,164.024331,160.336971,163.266704,2388927,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,e5ba3bc6-1b40-5854-b7a6-1d16afd7306f,synthetic:1.0.0:QWTI:2024-08-16,QWTI,2024-08-16T21:00:00Z,2024-08-16T21:02:00Z,40.908972,41.236515,40.541769,40.868992,1582961,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,01a7d4bb-cdae-5187-b93e-d9d18ad21249,synthetic:1.0.0:QCASH:2024-08-16,QCASH,2024-08-16T21:00:00Z,2024-08-16T21:02:00Z,102.159041,102.203380,102.120779,102.165115,972618,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,ada648cb-c364-53bd-81eb-c5afa605b04b,synthetic:1.0.0:QTECH:2024-08-19,QTECH,2024-08-19T21:00:00Z,2024-08-19T21:02:00Z,94.694123,95.288029,93.603289,94.194058,2144992,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,117f071f-ec93-5adc-86fb-2b425ba66726,synthetic:1.0.0:QGOLD:2024-08-19,QGOLD,2024-08-19T21:00:00Z,2024-08-19T21:02:00Z,163.180405,163.724213,162.605226,163.148929,854019,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,d72ba58c-efde-58ee-b1ff-ebc419aecdae,synthetic:1.0.0:QWTI:2024-08-19,QWTI,2024-08-19T21:00:00Z,2024-08-19T21:02:00Z,40.942223,41.230491,40.440419,40.727173,1559094,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,64881145-e7df-50c8-93e6-930b8197d955,synthetic:1.0.0:QCASH:2024-08-19,QCASH,2024-08-19T21:00:00Z,2024-08-19T21:02:00Z,102.164440,102.209152,102.126770,102.171480,857518,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,c70a06b8-eb0f-5818-b239-729722651506,synthetic:1.0.0:QTECH:2024-08-20,QTECH,2024-08-20T21:00:00Z,2024-08-20T21:02:00Z,94.467539,95.578903,93.563284,94.672684,2274799,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,ec2b3657-a58a-5043-830c-377c42332515,synthetic:1.0.0:QGOLD:2024-08-20,QGOLD,2024-08-20T21:00:00Z,2024-08-20T21:02:00Z,163.140519,163.714143,161.968365,162.539876,1267121,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,31c54f20-5980-5bbc-a3b3-cffc485c9442,synthetic:1.0.0:QWTI:2024-08-20,QWTI,2024-08-20T21:00:00Z,2024-08-20T21:02:00Z,40.581952,40.844170,39.715755,39.974044,2677423,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,e0e23b5a-2320-54c6-ad0b-e826f66020b3,synthetic:1.0.0:QCASH:2024-08-20,QCASH,2024-08-20T21:00:00Z,2024-08-20T21:02:00Z,102.171845,102.219068,102.133047,102.180267,1036245,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,f40541f6-9ec4-5fa7-8ac0-ff8e8c48e17b,synthetic:1.0.0:QTECH:2024-08-21,QTECH,2024-08-21T21:00:00Z,2024-08-21T21:02:00Z,95.004240,95.359562,94.182528,94.536099,2055065,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,26430bab-f43b-596e-89e8-acd7382f2b21,synthetic:1.0.0:QGOLD:2024-08-21,QGOLD,2024-08-21T21:00:00Z,2024-08-21T21:02:00Z,162.702657,163.557742,162.219332,163.073316,1252275,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,6f94d32b-dfdd-53eb-9a5f-953916cfe081,synthetic:1.0.0:QWTI:2024-08-21,QWTI,2024-08-21T21:00:00Z,2024-08-21T21:02:00Z,40.046623,40.615467,39.753152,40.319993,1819215,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,f750ece6-2abd-5506-8c36-1018f679affc,synthetic:1.0.0:QCASH:2024-08-21,QCASH,2024-08-21T21:00:00Z,2024-08-21T21:02:00Z,102.178830,102.225016,102.139897,102.186081,803224,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,0e231439-0b62-53df-89b9-08821586a1ba,synthetic:1.0.0:QTECH:2024-08-22,QTECH,2024-08-22T21:00:00Z,2024-08-22T21:02:00Z,94.448171,94.760761,92.975801,93.284540,3270714,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,5fdb1047-fd28-5373-8f70-ef9e28dbc13d,synthetic:1.0.0:QGOLD:2024-08-22,QGOLD,2024-08-22T21:00:00Z,2024-08-22T21:02:00Z,163.213395,163.790718,162.589186,163.166343,853432,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,eff0ee2b-4624-5c5a-9aff-9a183a8afbf4,synthetic:1.0.0:QWTI:2024-08-22,QWTI,2024-08-22T21:00:00Z,2024-08-22T21:02:00Z,40.254073,40.427769,38.839468,39.007786,3243046,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,0860d01d-a2b9-53b5-94b1-362e8c668297,synthetic:1.0.0:QCASH:2024-08-22,QCASH,2024-08-22T21:00:00Z,2024-08-22T21:02:00Z,102.186017,102.233099,102.146392,102.193471,939994,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,73d17db6-8f05-502c-9c38-f2bde5569338,synthetic:1.0.0:QTECH:2024-08-23,QTECH,2024-08-23T21:00:00Z,2024-08-23T21:02:00Z,93.242909,93.584472,91.489280,91.825652,3765092,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,c880182b-8e00-5764-99a5-31921775886c,synthetic:1.0.0:QGOLD:2024-08-23,QGOLD,2024-08-23T21:00:00Z,2024-08-23T21:02:00Z,163.350531,163.765295,161.731094,162.142792,1635814,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,e56a8d18-500a-58a6-bf47-095ae2880cbc,synthetic:1.0.0:QWTI:2024-08-23,QWTI,2024-08-23T21:00:00Z,2024-08-23T21:02:00Z,39.034507,39.315023,38.217967,38.494603,2441023,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,a96839b4-a5c5-5631-a87f-3c2ba81c24a3,synthetic:1.0.0:QCASH:2024-08-23,QCASH,2024-08-23T21:00:00Z,2024-08-23T21:02:00Z,102.194033,102.235501,102.155739,102.197206,706652,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,336df7f3-8446-561a-8224-e965dfeeee12,synthetic:1.0.0:QTECH:2024-08-26,QTECH,2024-08-26T21:00:00Z,2024-08-26T21:02:00Z,91.895102,93.132869,91.558293,92.792771,3942968,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
1.0.0,411afac7-91c6-577e-af15-f538836a6782,synthetic:1.0.0:QGOLD:2024-08-26,QGOLD,2024-08-26T21:00:00Z,2024-08-26T21:02:00Z,162.099230,165.202551,161.660272,164.756398,2643545,USD,1d,partial_recovery,quantops_deterministic_synthetic_generator,True
